,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,pass_success,total_shots,shot_accuracy,shot_off_target,shot_on_target,accurate_long_balls,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
557,0,0,0.7478991596638656,0,0,0,1,16,0.4848484848484849,0,0.0,0,0,8,0,25,33,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.6
558,1,2,0.7478991596638656,0,1,0,6,24,0.75,0,0.0,0,0,5,0,12,32,39,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,5.0
559,0,0,0.7478991596638656,0,3,1,6,22,0.7586206896551724,0,0.0,0,0,4,0,11,29,39,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7.0
560,0,0,0.7478991596638656,0,0,0,6,32,0.8888888888888888,0,0.0,0,0,4,1,7,36,44,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,5.7
561,3,0,0.7478991596638656,0,4,4,7,49,0.875,0,0.0,0,0,12,0,19,56,68,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.3
562,2,0,0.7478991596638656,0,3,1,2,19,0.6785714285714286,0,0.0,0,0,7,0,16,28,35,0,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,4.9
563,3,0,0.7478991596638656,0,4,4,5,20,0.7407407407407407,0,0.0,0,0,0,0,7,27,36,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.1
564,0,0,0.7478991596638656,0,1,0,4,36,0.9473684210526316,0,0.0,0,0,12,0,14,38,44,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.6
565,0,0,0.7478991596638656,1,2,2,6,32,0.7111111111111111,0,0.0,0,0,8,0,21,45,56,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.1
566,3,0,0.7478991596638656,2,3,3,2,33,0.8461538461538461,0,0.0,0,0,11,0,17,39,48,0,1,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,6.6
567,0,0,0.7478991596638656,0,1,1,1,17,0.4722222222222222,0,0.0,0,0,14,0,33,36,43,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,5.5
568,1,0,0.7478991596638656,0,5,4,9,26,0.7428571428571429,0,0.0,0,0,3,0,12,35,49,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.6
569,2,0,0.7478991596638656,0,2,2,6,35,0.8333333333333334,0,0.0,0,0,2,0,9,42,52,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.5
570,1,0,0.7478991596638656,0,4,3,4,32,0.8888888888888888,0,0.0,0,0,10,0,14,36,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.9
571,0,0,0.7478991596638656,1,0,0,1,23,0.696969696969697,0,0.0,0,0,10,0,20,33,37,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.6
572,0,0,0.7478991596638656,0,0,0,2,17,0.6296296296296297,0,0.0,0,0,6,0,16,27,29,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.8
573,2,5,0.7478991596638656,0,4,2,5,21,0.7241379310344828,0,0.0,0,0,3,0,11,29,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4.8
574,0,0,0.7478991596638656,0,1,0,6,35,0.8536585365853658,0,0.0,0,0,11,0,17,41,51,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.7
575,1,3,0.7478991596638656,0,4,2,2,28,0.7777777777777778,0,0.0,0,0,6,0,13,36,42,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5.2
576,0,0,0.7478991596638656,1,2,1,5,35,0.7954545454545454,0,0.0,0,0,9,0,18,44,54,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,5.7
577,3,0,0.7478991596638656,0,3,1,11,18,0.6923076923076923,0,0.0,0,0,4,0,12,26,44,0,0,1,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,6.8
578,1,0,0.7478991596638656,1,1,0,6,29,0.7837837837837838,0,0.0,0,0,10,0,18,37,48,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.8
579,2,4,0.7478991596638656,0,5,4,5,29,0.7837837837837838,0,0.0,0,0,5,0,13,37,47,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.4
580,1,0,0.7478991596638656,0,2,2,4,27,0.9,0,0.0,0,0,12,0,15,30,36,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,4.8
581,1,0,0.7478991596638656,0,4,2,4,24,0.75,0,0.0,0,0,13,0,20,32,42,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,7.8
582,3,0,0.7478991596638656,1,4,2,6,20,0.7407407407407407,0,0.0,0,0,7,0,14,27,40,0,1,2,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,7.8
583,1,0,0.7478991596638656,1,2,1,4,17,0.68,0,0.0,0,0,4,1,12,25,34,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.0
584,2,0,0.7478991596638656,0,2,1,5,46,0.7931034482758621,0,0.0,0,0,7,0,19,58,70,0,1,0,0,0,0,0,3,0,0,9,1,0,2,0,0,0,0,8.3
585,0,0,0.7478991596638656,0,1,1,1,19,0.475,0,0.0,0,0,11,0,32,40,48,0,0,2,0,0,0,0,1,0,0,12,0,0,1,0,0,0,0,6.3
586,1,0,0.7478991596638656,0,2,0,4,30,0.9375,0,0.0,0,0,6,0,7,32,38,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.7
587,0,0,0.7478991596638656,0,4,1,4,42,0.84,0,0.0,0,0,8,0,15,50,58,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.4
588,0,0,0.7478991596638656,0,1,1,6,19,0.6551724137931034,0,0.0,0,0,7,0,17,29,39,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.2
589,1,0,0.7478991596638656,0,3,1,2,20,0.6451612903225806,0,0.0,0,0,13,0,24,31,39,0,0,1,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,7.4
590,4,0,0.7478991596638656,0,5,4,4,17,0.68,0,0.0,0,0,5,0,13,25,37,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8.5
591,0,0,0.7478991596638656,0,0,0,3,12,0.42857142857142855,0,0.0,0,0,8,0,24,28,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.3
592,0,0,0.7478991596638656,3,1,0,1,19,0.7037037037037037,0,0.0,0,0,10,0,18,27,33,0,2,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,6.0
593,1,0,0.7478991596638656,2,4,3,4,38,0.8837209302325582,0,0.0,0,0,9,0,13,43,53,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4.5
594,4,0,0.7478991596638656,0,4,3,3,14,0.7777777777777778,0,0.0,0,0,2,0,6,18,28,0,0,2,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,4.2
595,0,0,0.7478991596638656,0,1,0,6,17,0.8947368421052632,0,0.0,0,0,3,0,5,19,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.8
596,2,0,0.7478991596638656,1,4,1,4,32,0.6808510638297872,0,0.0,0,0,3,0,17,47,56,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,6.4
597,3,4,0.7478991596638656,1,6,5,13,37,0.7708333333333334,0,0.0,0,0,12,0,23,48,69,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5.4
598,2,0,0.7478991596638656,0,2,0,3,59,0.8805970149253731,0,0.0,0,0,11,0,19,67,74,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.6
599,2,0,0.7478991596638656,0,2,2,8,11,0.3928571428571429,0,0.0,0,0,7,0,22,28,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.0
600,1,2,0.7478991596638656,0,1,1,3,18,0.8181818181818182,0,0.0,0,0,2,0,6,22,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.3
601,3,0,0.7478991596638656,0,3,1,10,19,0.5277777777777778,0,0.0,0,0,6,0,23,36,53,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8.2
602,1,0,0.7478991596638656,1,1,1,8,26,0.6666666666666666,0,0.0,0,0,3,0,16,39,51,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.8
603,0,0,0.7478991596638656,0,0,0,6,15,0.7142857142857143,0,0.0,0,0,10,0,16,21,31,0,2,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,6.3
604,1,0,0.7478991596638656,0,2,2,3,32,0.7619047619047619,0,0.0,0,0,8,0,18,42,48,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.2
605,2,0,0.7478991596638656,0,3,3,5,21,0.75,0,0.0,0,0,8,0,15,28,37,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.1
606,3,0,0.7478991596638656,0,5,4,6,22,0.6875,0,0.0,0,0,5,0,14,32,43,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.6
607,0,0,0.7478991596638656,0,2,2,2,22,0.6666666666666666,0,0.0,0,0,12,0,23,33,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.5
608,2,0,0.7478991596638656,0,3,2,5,18,0.6,0,0.0,0,0,3,0,15,30,40,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.0
609,1,0,0.7478991596638656,0,2,2,7,35,0.8974358974358975,0,0.0,0,0,4,0,8,39,50,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.1
610,1,0,0.7478991596638656,1,5,3,2,15,0.4838709677419355,0,0.0,0,0,12,0,28,31,41,0,1,2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7.0
611,1,0,0.7478991596638656,0,2,1,2,17,0.5862068965517241,0,0.0,0,0,0,0,11,29,36,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.8
612,2,0,0.7478991596638656,1,3,3,5,21,0.8076923076923077,0,0.0,0,0,4,0,9,26,35,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.4
613,1,0,0.7478991596638656,0,3,2,9,14,0.875,0,0.0,0,0,1,0,3,16,28,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5.3
614,0,0,0.7478991596638656,0,0,0,5,36,0.972972972972973,0,0.0,0,0,12,0,13,37,43,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.2
615,0,0,0.7478991596638656,0,0,0,5,25,0.6578947368421053,0,0.0,0,0,8,0,21,38,44,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.2
616,1,0,0.7478991596638656,1,2,0,8,40,0.8333333333333334,0,0.0,0,0,4,0,11,48,61,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,7.2
617,1,0,0.7478991596638656,0,3,3,2,26,0.8125,0,0.0,0,0,6,0,12,32,37,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,6.2
618,1,0,0.7478991596638656,1,2,1,12,19,0.5,0,0.0,0,0,7,0,24,38,56,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6.4
619,2,0,0.7478991596638656,0,4,0,5,21,0.75,0,0.0,0,0,6,0,13,28,42,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.1
620,2,0,0.7478991596638656,0,2,1,5,24,0.7741935483870968,0,0.0,0,0,9,0,16,31,41,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.3
621,0,0,0.7478991596638656,0,2,1,5,34,0.6415094339622641,0,0.0,0,0,26,0,44,53,66,0,1,1,0,0,0,0,1,0,1,12,0,0,1,0,0,0,0,7.8
622,0,0,0.7478991596638656,1,2,2,5,39,0.8297872340425532,0,0.0,0,0,6,0,13,47,55,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.0
623,3,0,0.7478991596638656,0,5,4,8,24,0.9230769230769232,0,0.0,0,0,8,0,10,26,40,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.8
624,0,0,0.7478991596638656,0,2,1,4,24,0.6857142857142857,0,0.0,0,0,2,0,13,35,44,0,0,2,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,7.2
625,2,0,0.7478991596638656,0,2,1,1,22,0.6111111111111112,0,0.0,0,0,11,1,25,36,41,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,7.3
626,0,0,0.7478991596638656,0,2,1,2,21,0.5,0,0.0,0,0,18,0,39,42,48,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,7.1
627,1,0,0.7478991596638656,0,5,4,11,17,0.6071428571428571,0,0.0,0,0,7,0,18,28,47,2,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,6.9
628,0,4,0.7478991596638656,1,1,1,5,23,0.7419354838709677,0,0.0,0,0,6,0,14,31,39,0,1,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,4.1
629,1,0,0.7478991596638656,1,2,2,5,16,0.5333333333333333,0,0.0,0,0,8,0,22,30,40,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.5
630,4,0,0.7478991596638656,0,8,5,8,48,0.8727272727272727,0,0.0,0,0,7,0,13,55,71,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.5
631,2,4,0.7478991596638656,0,3,3,5,23,0.92,0,0.0,0,0,5,0,7,25,34,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.1
632,1,0,0.7478991596638656,0,1,1,3,45,0.8333333333333334,0,0.0,0,0,7,0,16,54,59,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,7.4
633,1,0,0.7478991596638656,0,1,1,5,18,0.75,0,0.0,0,0,1,0,7,24,31,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.3
634,2,4,0.7478991596638656,0,6,4,6,25,0.7142857142857143,0,0.0,0,0,17,0,27,35,51,0,1,2,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,5.5
635,0,0,0.7478991596638656,0,3,1,6,47,0.7966101694915254,0,0.0,0,0,8,0,20,59,68,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5.5
636,0,0,0.7478991596638656,0,1,1,6,15,0.7894736842105263,0,0.0,0,0,7,0,11,19,29,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,6.0
637,3,0,0.7478991596638656,0,6,1,3,41,0.8541666666666666,0,0.0,0,0,6,0,13,48,57,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8.3
638,0,0,0.7478991596638656,0,3,0,7,19,0.5277777777777778,0,0.0,0,0,6,0,23,36,49,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,5.4
639,1,0,0.7478991596638656,1,2,1,1,19,0.3958333333333333,0,0.0,0,0,11,0,40,48,56,0,1,3,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,8.0
640,1,0,0.7478991596638656,1,4,4,3,13,0.5652173913043478,0,0.0,0,0,12,0,22,23,31,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.4
641,1,0,0.7478991596638656,0,2,1,1,14,0.6086956521739131,0,0.0,0,0,9,0,18,23,27,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.6
642,0,0,0.7478991596638656,0,0,0,2,14,0.6666666666666666,0,0.0,0,0,8,0,15,21,26,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,6.9
643,0,2,0.6638655462184874,0,1,1,5,11,0.5789473684210527,0,0.0,0,0,4,0,12,19,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,5.8
644,0,0,0.05882352941176471,0,0,0,0,1,0.5,0,0.0,0,0,1,0,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.0
645,5,3,0.7478991596638656,0,8,4,4,14,0.7,0,0.0,0,0,4,0,10,20,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,6.0
646,1,0,0.7478991596638656,1,2,2,5,19,0.7307692307692307,0,0.0,0,0,6,0,13,26,35,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.4
647,0,0,0.7478991596638656,0,1,1,6,15,0.6,0,0.0,0,0,5,0,15,25,34,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.0
648,3,0,0.7478991596638656,0,4,3,3,13,0.41935483870967744,0,0.0,0,0,9,0,27,31,40,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.3
649,2,0,0.7478991596638656,0,2,1,4,10,0.4761904761904762,0,0.0,0,0,3,0,14,21,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.0
650,3,0,0.7478991596638656,1,4,4,4,29,0.8529411764705882,0,0.0,0,0,8,0,13,34,44,0,1,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5.1
651,1,0,0.7478991596638656,0,1,0,2,11,0.6470588235294118,0,0.0,0,0,10,0,16,17,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.8
652,0,2,0.7478991596638656,0,1,0,1,19,0.95,0,0.0,0,0,5,0,6,20,23,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.4
653,1,0,0.7478991596638656,0,1,1,7,20,0.6060606060606061,0,0.0,0,0,9,0,22,33,41,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7.0
654,0,0,0.7478991596638656,1,1,1,3,10,0.3703703703703704,0,0.0,0,0,6,0,23,27,32,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6.0
655,3,0,0.7478991596638656,0,5,1,2,12,0.32432432432432434,0,0.0,0,0,4,0,28,37,46,0,1,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,6.4
656,1,0,0.7478991596638656,0,3,2,5,7,0.3333333333333333,0,0.0,0,0,1,0,15,21,31,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,5.9
657,4,0,0.7478991596638656,1,5,4,4,14,0.5185185185185185,0,0.0,0,0,6,0,19,27,38,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
658,2,0,0.7478991596638656,0,3,3,5,14,0.5833333333333334,0,0.0,0,0,4,0,14,24,32,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.9
659,0,0,0.7478991596638656,0,1,0,0,10,0.29411764705882354,0,0.0,0,0,8,0,32,34,39,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6.9
660,1,0,0.7478991596638656,0,1,0,8,22,0.9565217391304348,0,0.0,0,0,5,0,6,23,34,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.1
661,2,0,0.7478991596638656,0,2,1,2,9,0.36,0,0.0,0,0,6,0,22,25,30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.2
662,0,2,0.7478991596638656,0,0,0,6,18,0.6923076923076923,0,0.0,0,0,8,0,16,26,34,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5.4
663,5,0,0.7478991596638656,0,7,4,2,19,0.8636363636363636,0,0.0,0,0,7,0,10,22,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.2
664,2,0,0.7478991596638656,0,4,0,3,24,0.8571428571428571,0,0.0,0,0,5,0,8,28,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4.8
665,0,0,0.7478991596638656,0,0,0,3,15,0.46875,0,0.0,0,0,9,0,26,32,36,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.0
666,1,0,0.7478991596638656,0,3,1,6,12,0.5217391304347826,0,0.0,0,0,7,0,18,23,33,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,7.3
667,0,0,0.7478991596638656,0,2,0,1,10,0.3448275862068966,0,0.0,0,0,8,0,27,29,33,0,0,0,0,0,0,0,1,0,0,11,1,1,0,0,0,0,0,5.5
668,0,0,0.7478991596638656,0,0,0,5,10,0.8333333333333334,0,0.0,0,0,4,0,6,12,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.7
669,1,0,0.7478991596638656,0,1,1,3,10,0.5555555555555556,0,0.0,0,0,4,0,11,18,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.0
670,2,0,0.7478991596638656,1,3,1,6,12,0.5,0,0.0,0,0,4,0,15,24,37,0,2,2,0,0,0,0,3,0,0,8,0,0,1,0,0,0,0,6.1
671,1,0,0.7478991596638656,0,6,3,7,13,0.5416666666666666,0,0.0,0,0,11,0,22,24,39,0,1,2,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,6.4
672,0,0,0.7478991596638656,2,1,0,4,17,0.8947368421052632,0,0.0,0,0,0,0,2,19,28,0,1,2,0,0,0,0,2,0,0,8,1,1,0,0,0,0,0,6.3
673,1,0,0.7478991596638656,2,3,2,4,25,0.6756756756756757,0,0.0,0,0,10,0,22,37,46,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,6.7
674,0,2,0.7478991596638656,1,1,0,3,14,0.5185185185185185,0,0.0,0,0,6,0,19,27,33,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.2
675,0,0,0.7478991596638656,0,0,0,3,12,0.375,0,0.0,0,0,7,0,27,32,37,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.5
676,1,0,0.7478991596638656,0,1,1,7,10,0.5882352941176471,0,0.0,0,0,3,0,10,17,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4.9
677,2,0,0.7478991596638656,0,5,3,4,13,0.5416666666666666,0,0.0,0,0,7,0,18,24,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.7
678,1,0,0.7478991596638656,0,1,1,2,28,0.8235294117647058,0,0.0,0,0,3,0,9,34,40,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.1
679,2,0,0.7478991596638656,0,2,2,2,31,0.7380952380952381,0,0.0,0,0,16,0,27,42,47,0,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,8.1
680,2,0,0.7478991596638656,0,4,3,4,14,0.4666666666666667,0,0.0,0,0,8,0,24,30,39,0,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,0,6.9
681,0,0,0.7478991596638656,1,1,0,2,21,0.6774193548387096,0,0.0,0,0,11,0,21,31,35,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,7.0
682,0,0,0.7478991596638656,0,3,2,2,11,0.9166666666666666,0,0.0,0,0,1,0,2,12,18,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,6.9
683,1,0,0.7478991596638656,1,2,1,5,15,0.6521739130434783,0,0.0,0,0,7,0,15,23,31,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,5.0
684,0,0,0.7478991596638656,1,1,0,1,13,0.5416666666666666,0,0.0,0,0,9,0,20,24,29,0,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,5.9
685,1,0,0.7478991596638656,1,1,1,4,12,0.42857142857142855,0,0.0,0,0,10,0,26,28,38,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8.0
686,1,0,0.7478991596638656,0,4,3,7,27,0.8709677419354839,0,0.0,0,0,5,0,8,31,43,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,7.1
687,1,0,0.7478991596638656,0,2,2,4,18,0.6666666666666666,0,0.0,0,0,8,0,17,27,35,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.4
688,2,0,0.7478991596638656,0,3,2,5,20,0.7692307692307693,0,0.0,0,0,6,0,12,26,34,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.3
689,2,0,0.7478991596638656,0,3,3,7,13,0.8125,0,0.0,0,0,3,0,6,16,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.7
690,2,0,0.7478991596638656,0,2,0,3,16,0.9411764705882352,0,0.0,0,0,8,0,9,17,24,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.6
691,1,0,0.7478991596638656,1,2,1,6,28,0.9032258064516128,0,0.0,0,0,8,0,11,31,42,0,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,5.6
692,1,0,0.7478991596638656,0,2,2,4,25,0.8333333333333334,0,0.0,0,0,7,0,12,30,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.2
693,3,0,0.7478991596638656,0,3,2,8,21,0.9545454545454546,0,0.0,0,0,4,0,5,22,33,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.7
694,0,0,0.7478991596638656,0,1,1,6,18,0.5294117647058824,0,0.0,0,0,7,0,23,34,41,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5.7
695,1,0,0.7478991596638656,0,1,1,5,6,0.3,0,0.0,0,0,4,0,18,20,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.8
696,1,0,0.7478991596638656,0,1,1,3,22,0.8461538461538461,0,0.0,0,0,6,0,10,26,32,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,6.0
697,0,0,0.7478991596638656,0,0,0,7,26,0.8387096774193549,0,0.0,0,0,3,0,8,31,39,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.9
698,0,0,0.7478991596638656,0,0,0,1,23,0.8846153846153846,0,0.0,0,0,4,0,7,26,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6.9
699,1,0,0.7478991596638656,0,2,2,1,14,0.56,0,0.0,0,0,3,0,14,25,29,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,5.0
700,1,0,0.7478991596638656,0,3,0,6,6,0.3333333333333333,0,0.0,0,0,2,0,14,18,29,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.3
701,2,0,0.7478991596638656,0,4,2,3,15,0.625,0,0.0,0,0,4,0,13,24,35,0,1,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,7.4
702,3,0,0.7478991596638656,0,3,1,5,11,0.5,0,0.0,0,0,3,0,14,22,32,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.0
703,2,0,0.7478991596638656,0,2,2,3,7,0.2916666666666667,0,0.0,0,0,5,0,22,24,30,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8.4
704,3,0,0.7478991596638656,0,4,3,4,16,0.6956521739130435,0,0.0,0,0,6,0,13,23,31,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.5
