player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
195698,Raul Carnero,Defender,,,,90,,,,,26,0,0,0,67%,1,1,0%,0,0,0,4,4,0,10,39,72,1,3,4,0,0,0,1,6,0,1,7,2,1,1,0,,,,7.3
407786,Pablo Hervias,Midfielder,,,,57,,,,,13,0,0,0,100%,0,0,0%,0,0,0,0,4,0,0,13,22,1,2,0,0,1,0,4,5,1,0,2,3,3,0,0,1,,,6.8
639144,Rubén Alcaraz,Midfielder,,,,78,,,,,25,0,0,0,68%,1,0,0%,1,0,0,2,0,0,8,37,53,4,3,0,0,1,1,5,11,1,0,8,4,0,3,0,1,,,6.9
518015,Federico San Emeterio,Midfielder,,,,90,,,,,37,0,0,0,79%,0,0,0%,0,0,0,2,1,0,4,47,52,5,4,0,0,0,0,7,6,2,1,3,1,0,1,0,,,,6.4
639384,Toni Villa,Midfielder,,,,57,,,,,10,0,0,0,63%,0,0,0%,0,0,0,1,0,0,2,16,27,1,0,0,0,4,2,7,4,0,0,1,1,1,1,0,1,,,6.4
638120,Sergi Guardiola,Attacker,,,,78,,,,,13,0,0,0,68%,0,0,0%,0,0,0,0,0,0,0,19,33,1,1,0,1,1,1,5,7,2,0,3,1,0,4,0,1,,,6.7
902901,Miguel de la Fuente,Attacker,,,,62,,,,,6,0,0,0,60%,0,0,0%,0,0,0,0,1,0,0,10,21,4,1,0,0,3,2,6,6,1,0,1,1,0,2,0,1,1,,6.7
166509,Lucas Nahuel Castro,Midfielder,,,,28,,,,,14,0,0,0,58%,1,1,0%,0,0,0,1,5,1,4,24,34,1,0,0,0,2,0,3,0,0,0,2,0,0,0,1,0,,,5.6
435983,Alberto Cerri,Attacker,,,,45,,,,,12,0,0,0,71%,2,0,50%,1,1,0,1,0,0,1,17,25,6,4,1,0,0,0,8,6,3,1,1,0,0,2,1,0,,,5.8
111747,Daniele Ragatzu,Attacker,,,,9,,,,,7,0,0,0,88%,0,0,0%,0,0,0,0,2,1,0,8,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,,,
105828,Rafael,Keeper,0,1,0,90,0,1,1,2,24,,,,,0,0,0%,0,0,0,10,0,0,18,33,39,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,,,,5.8
702230,Simone Pinna,Defender,,,,90,,,,,51,0,0,0,85%,0,0,0%,0,0,0,8,6,2,11,60,90,0,1,4,1,0,0,3,2,2,5,5,1,1,0,0,,1,,6.8
190562,Luca Ceppitelli,Defender,,,,90,,,,,50,0,0,0,82%,0,0,0%,0,0,0,9,0,0,14,61,74,2,1,6,0,0,0,3,1,0,3,4,0,0,0,0,,,,6.4
26660,Ragnar Klavan,Defender,,,,90,,,,,54,0,0,0,82%,0,0,0%,0,0,0,2,0,1,8,66,81,2,4,6,0,0,0,2,5,0,2,3,0,0,1,0,,,,6.9
395914,Charalambos Lykogiannis,Defender,,,,90,,,,,26,0,0,0,65%,0,0,0%,0,0,0,2,7,0,4,40,86,1,1,6,1,3,1,6,4,2,6,4,1,1,1,0,,1,,6.9
643573,Nahitan Nández,Midfielder,,,,90,,,,,40,0,1,0,82%,0,0,0%,0,0,0,4,2,2,7,49,65,7,2,0,0,3,1,13,7,1,2,5,1,1,3,0,,,,6.2
41433,Radja Nainggolan,Midfielder,,,,90,,,,,45,0,0,0,87%,2,0,50%,1,1,0,7,3,2,10,52,68,3,2,0,1,1,0,7,7,0,1,13,4,3,1,0,,,,6.8
168727,Artur Ionita,Midfielder,,,,81,,,,,7,0,0,0,78%,2,1,50%,0,1,0,0,1,1,0,9,23,2,2,1,1,0,0,5,4,2,1,1,1,0,1,0,1,,,6.1
36121,Valter Birsa,Midfielder,,,,62,,,,,25,0,0,0,83%,2,1,0%,1,0,0,1,5,0,1,30,43,1,1,0,0,0,0,3,2,0,1,4,1,0,0,0,1,,,5.9
203739,Joao Pedro,Midfielder,,,,90,,,,,11,0,0,0,79%,3,1,33%,1,1,0,2,1,0,2,14,33,0,3,0,0,2,1,1,5,0,1,3,0,0,2,0,,,,6.4
231176,Leonardo Pavoletti,Attacker,,,,45,,,,,12,0,0,0,80%,2,2,0%,0,0,0,0,0,0,0,15,26,4,4,3,0,0,0,4,4,0,1,0,0,0,0,0,1,,,5.9
30924,Franck Ribéry,Midfielder,,,,12,,,,,5,0,0,0,83%,0,0,0%,0,0,0,0,1,0,0,6,11,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,,,6
27335,Kevin-Prince Boateng,Midfielder,,,,29,,,,,3,0,0,1,60%,2,0,100%,0,2,0,0,0,0,0,5,7,1,1,0,0,0,0,3,1,2,0,2,0,0,0,1,0,1,,6.7
362113,Marco Benassi,Midfielder,,,,17,,,,,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,,,5.5
450742,Bartlomiej Dragowski,Keeper,0,2,4,90,0,3,0,4,14,,,,,0,0,0%,0,0,0,7,0,0,11,18,26,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,,,,4.7
769335,Pol Lirola,Defender,,,,90,,,,,37,0,0,0,82%,0,0,0%,0,0,0,3,2,1,7,45,62,0,0,1,0,3,2,2,2,0,2,8,0,0,0,0,,,,5.5
186991,German Pezzella,Defender,,,,90,,,,,38,0,0,0,93%,1,0,0%,1,0,0,1,0,0,2,41,56,1,2,7,1,0,0,3,3,1,2,8,1,0,0,0,,1,,5.1
766611,Nikola Milenkovic,Defender,,,,90,,,,,38,0,0,1,95%,2,0,50%,1,1,0,0,0,0,1,40,54,0,2,4,0,0,0,0,3,0,3,5,1,1,0,0,,,,6.5
519192,Lorenzo Venuti,Defender,,,,90,,,,,29,0,0,0,76%,0,0,0%,0,0,0,0,0,0,0,38,51,1,2,1,0,2,2,4,6,3,0,5,2,1,0,0,,,,5.4
574847,Gaetano Castrovilli,Defender,,,,90,,,,,29,1,0,0,81%,1,0,0%,1,0,0,0,0,3,2,36,50,2,0,1,0,5,4,8,8,4,0,5,1,1,3,0,,,,7.7
141699,Milan Badelj,Midfielder,,,,73,,,,,40,0,0,0,87%,1,0,0%,1,0,0,2,0,2,3,46,52,0,0,0,0,0,0,2,2,1,1,7,1,0,1,0,1,,,6.5
335606,Erick Pulgar,Defender,,,,90,,,,,47,1,1,1,82%,1,0,100%,0,1,0,2,7,6,3,57,80,1,0,1,1,0,0,6,3,1,2,7,3,3,0,0,,,,8.7
933817,Riccardo Sottil,Midfielder,,,,78,,,,,17,0,0,0,74%,2,2,0%,0,0,0,0,1,1,0,23,42,1,0,0,1,3,2,6,10,2,0,2,2,1,6,0,1,,,6.9
737857,Dusan Vlahovic,Attacker,,,,61,,,,,14,0,0,0,93%,2,1,0%,0,0,0,0,0,0,0,15,29,4,1,0,2,1,0,8,3,1,0,1,0,0,2,0,1,,,5.4
784510,Federico Chiesa,Attacker,,,,90,,,,,9,0,0,0,53%,8,1,25%,2,2,0,0,4,3,0,17,45,1,0,0,2,6,6,8,10,5,0,2,2,1,2,0,,,,7.6
331534,Koray Günter,Defender,,,,3,,,,,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,3,1,2,0,1,0,0,2,2,0,0,0,0,0,0,1,0,,,
37526,Salvatore Bocchetti,Defender,,,,74,,,,,12,0,0,0,75%,0,0,0%,0,0,0,0,0,0,1,16,37,0,3,8,0,0,0,0,7,0,5,2,4,3,0,1,0,,,7.5
593116,Sofyan Amrabat,Midfielder,,,,41,,,,,6,0,0,0,55%,1,0,100%,0,1,0,0,0,0,1,11,25,0,0,1,3,1,0,5,2,1,1,5,1,1,1,1,0,,,5.7
165952,Marco Silvestri,Keeper,0,1,0,90,0,1,1,0,9,,,,,0,0,0%,0,0,0,8,0,0,28,29,36,0,0,1,0,0,0,0,1,0,1,8,0,0,0,0,,,,6.3
544693,Amir Rrahmani,Defender,,,,90,,,,,13,0,0,0,76%,0,0,0%,0,0,0,3,0,0,4,17,40,0,2,8,2,0,0,2,2,0,0,3,0,0,0,0,,,,6.3
872362,Marash Kumbulla,Defender,,,,90,,,,,10,0,0,0,71%,0,0,0%,0,0,0,3,0,0,4,14,27,0,3,5,0,0,0,0,7,0,1,4,1,1,3,0,,,,7
406505,Pawel Dawidowicz,Midfielder,,,,13,,,,,5,0,0,0,50%,0,0,0%,0,0,0,0,0,0,1,10,14,0,1,0,0,1,1,1,2,1,0,2,0,0,0,0,,,1,5.4
109338,Marco Davide Faraoni,Defender,,,,90,,,,,8,0,0,0,53%,1,0,0%,1,0,0,0,1,0,2,15,42,2,1,7,0,3,2,6,11,4,0,4,7,3,1,0,,,,7.2
469939,Liam Henderson,Midfielder,,,,90,,,,,8,0,0,0,47%,1,0,0%,1,0,0,1,0,0,6,17,28,0,0,4,0,0,0,2,2,2,0,3,1,0,1,0,,1,,6.2
40608,Miguel Veloso,Midfielder,,,,90,,,,,24,0,0,1,67%,1,0,100%,0,1,0,2,1,0,10,36,49,0,3,2,1,1,1,3,5,1,3,9,1,0,0,0,,,,7.8
119014,Darko Lazovic,Midfielder,,,,90,,,,,3,0,0,0,27%,0,0,0%,0,0,0,0,1,0,0,11,22,1,0,0,1,1,0,3,2,0,0,3,1,1,1,0,,,,5.9
282438,Valerio Verre,Midfielder,,,,49,,,,,4,0,0,0,67%,1,0,0%,1,0,0,0,0,0,0,6,12,1,1,0,1,0,0,4,2,1,0,2,0,0,1,0,1,,,5.8
465404,Gennaro Tutino,Attacker,,,,87,,,,,13,0,0,0,59%,0,0,0%,0,0,0,1,0,0,1,22,34,11,6,1,1,2,0,16,9,3,0,2,0,0,4,0,1,,,5.5
541555,Mattia Zaccagni,Midfielder,,,,16,,,,,2,0,0,0,50%,0,0,0%,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,6.1
541820,Nicolo Barella,Midfielder,,,,24,,,,,17,1,0,0,89%,0,0,0%,0,0,0,3,0,1,5,19,25,0,0,0,1,0,0,1,3,0,0,3,1,1,2,1,0,,,7.2
485634,Roberto Gagliardini,Midfielder,,,,17,,,,,12,0,0,0,100%,1,0,0%,1,0,0,0,0,0,0,12,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,,6
415539,Matteo Politano,Attacker,,,,12,,,,,1,0,0,0,33%,0,0,0%,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0,,,5.9
42422,Samir Handanovic,Keeper,0,2,0,90,2,1,0,6,15,,,,,0,0,0%,0,0,0,6,0,0,7,16,29,0,1,3,0,0,0,0,2,0,0,7,1,1,0,0,,,,7.8
130155,Danilo D'Ambrosio,Defender,,,,90,,,,,50,0,0,0,88%,0,0,0%,0,0,0,2,1,0,4,57,80,3,3,5,0,1,1,6,9,3,3,7,2,1,3,0,,,,7.6
25526,Andrea Ranocchia,Defender,,,,90,,,,,52,0,0,0,95%,1,0,0%,1,0,0,9,0,0,9,55,67,2,3,2,0,0,0,4,4,2,3,5,1,1,0,0,,,,7.2
309328,Milan Skriniar,Defender,,,,90,,,,,60,0,0,0,98%,0,0,0%,0,0,0,3,0,1,4,61,76,3,1,10,0,0,0,5,1,1,1,2,0,0,0,0,,,,7.1
11685,Antonio Candreva,Midfielder,,,,90,,,,,50,0,1,1,93%,1,0,100%,0,1,0,8,5,3,9,54,73,0,0,0,0,1,1,2,1,1,2,8,0,0,0,0,,,,8.3
206322,Matias Vecino,Midfielder,,,,66,,,,,18,1,0,0,86%,1,0,0%,1,0,0,1,1,1,3,21,33,0,0,2,1,1,1,1,3,0,0,4,1,1,1,0,1,,,7.8
206508,Marcelo Brozovic,Midfielder,,,,90,,,,,96,0,0,1,93%,4,0,50%,2,2,0,13,1,2,17,103,130,1,1,2,2,5,5,7,9,2,2,8,3,1,1,0,,,,8.8
470479,Stefano Sensi,Midfielder,,,,73,,,,,45,0,0,1,94%,5,1,20%,1,1,0,3,8,3,4,48,71,1,0,1,0,3,2,5,4,2,0,1,1,1,1,0,1,,,8.3
111862,Kwadwo Asamoah,Midfielder,,,,90,,,,,44,1,0,0,85%,2,0,50%,1,1,0,1,4,2,3,52,69,2,0,0,0,2,0,5,1,0,1,5,0,0,1,0,,,,7.5
181276,Romelu Lukaku,Attacker,,,,90,,,,,19,0,1,1,76%,1,0,100%,0,1,0,1,2,4,1,25,37,1,0,0,0,2,2,1,3,0,0,4,1,1,0,0,,,,8.5
690230,Lautaro Martinez,Attacker,,,,78,,,,,7,0,0,0,54%,8,3,25%,3,2,0,0,1,2,0,13,31,1,3,1,1,2,1,5,4,1,0,1,0,0,0,0,1,1,,7.3
575364,Alberto Grassi,Midfielder,,,,13,,,,,7,0,0,0,100%,1,1,0%,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,,5.7
111794,Luca Siligardi,Attacker,,,,33,,,,,8,0,0,0,67%,0,0,0%,0,0,0,1,0,0,2,12,17,1,0,0,0,0,0,1,2,0,0,2,1,0,1,1,0,,,5.8
686102,Yann Karamoh,Attacker,,,,5,,,,,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,,,
163255,Luigi Sepe,Keeper,0,1,0,90,1,3,1,3,20,,,,,0,0,0%,0,0,0,5,0,0,13,28,37,0,1,2,0,0,0,0,1,0,0,9,0,0,0,0,,,,6.5
299370,Vincent Laurini,Defender,,,,90,,,,,29,0,0,0,83%,0,0,0%,0,0,0,3,2,1,5,35,63,2,0,2,2,1,1,4,6,0,0,4,2,2,3,0,,,,6.7
182784,Simone Iacoponi,Defender,,,,90,,,,,23,0,0,0,77%,0,0,0%,0,0,0,5,0,0,11,30,45,1,0,4,0,1,0,2,3,0,1,4,2,1,1,0,,,,6.4
25920,Bruno Alves,Defender,,,,90,,,,,31,0,0,0,78%,1,1,0%,0,0,0,6,1,0,10,40,47,1,3,4,0,1,1,1,4,1,0,2,0,0,0,0,,,,6.5
414854,Riccardo Gagliolo,Defender,,,,90,,,,,34,0,0,0,85%,1,0,0%,1,0,0,1,0,0,5,40,60,1,0,3,0,0,0,7,9,2,2,5,6,4,3,0,,,,6.9
267374,Hernani,Midfielder,,,,90,,,,,32,0,0,0,80%,2,0,50%,1,1,0,5,3,0,8,40,52,1,1,2,0,0,0,5,1,2,0,3,0,0,0,0,,1,,5.8
267260,Gaston Brugman,Attacker,,,,77,,,,,24,0,0,0,80%,0,0,0%,0,0,0,5,3,1,6,30,46,0,0,0,2,2,2,4,5,0,3,7,2,0,1,0,1,,,6.5
39738,Antonio Barilla,Midfielder,,,,85,,,,,16,0,0,0,84%,1,1,0%,0,0,0,1,2,0,1,19,35,0,1,2,0,2,1,6,3,1,0,2,0,0,1,0,1,,,5.9
935379,Dejan Kulusevski,Midfielder,,,,57,,,,,13,0,0,0,72%,0,0,0%,0,0,0,0,1,1,0,18,27,1,0,1,0,2,1,6,1,3,0,5,0,0,0,0,1,1,,5.7
212770,Roberto Inglese,Attacker,,,,90,,,,,11,0,0,0,85%,2,1,50%,0,1,0,0,0,0,0,13,26,3,2,0,3,1,1,10,5,3,1,3,0,0,2,0,,,,5.4
37950,Gervinho,Attacker,,,,90,,,,,9,0,0,0,69%,0,0,0%,0,0,0,0,0,0,0,13,33,0,0,0,3,7,3,8,5,0,1,5,0,0,2,0,,,,5.6
244811,Davide Zappacosta,Defender,,,,12,,,,,8,0,0,0,100%,1,0,0%,1,0,0,0,3,0,0,8,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,,5.9
588687,Gianluca Mancini,Defender,,,,24,,,,,13,0,0,0,93%,0,0,0%,0,0,0,0,0,0,0,14,19,0,1,0,0,0,0,0,4,0,2,1,1,1,2,1,0,,,6.4
129391,Javier Pastore,Midfielder,,,,16,,,,,17,0,0,0,89%,0,0,0%,0,0,0,2,0,0,2,19,21,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,,,5.7
532942,Pau Lopez,Keeper,0,0,0,90,0,1,0,5,16,,,,,0,0,0%,0,0,0,7,0,0,15,25,31,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,,,4.6
264842,Alessandro Florenzi,Midfielder,,,,78,,,,,30,0,0,0,91%,2,0,50%,1,1,0,3,4,0,4,33,53,0,0,2,0,0,0,1,1,1,2,7,1,1,0,0,1,1,,6.1
95509,Federico Fazio,Defender,,,,90,,,,,23,0,0,0,79%,0,0,0%,0,0,0,0,0,0,1,29,37,3,4,2,0,0,0,3,6,1,2,6,2,2,0,0,,,,6.1
197352,Juan Jesus,Defender,,,,66,,,,,15,0,0,0,75%,0,0,0%,0,0,0,1,0,0,4,20,28,3,1,4,0,0,0,4,2,1,1,4,1,1,0,0,1,1,,5.9
16351,Aleksandar Kolarov,Defender,,,,90,,,,,36,0,0,1,86%,3,1,67%,0,2,0,5,4,6,7,42,66,1,0,1,1,4,2,4,5,0,0,5,2,2,1,0,,,,8.1
299799,Bryan Cristante,Midfielder,,,,90,,,,,54,1,0,0,86%,2,0,50%,1,1,0,5,0,1,6,63,72,2,1,1,1,1,1,4,3,1,0,4,0,0,1,0,,,,6.7
540307,Lorenzo Pellegrini,Midfielder,,,,90,,,,,63,0,1,0,88%,1,0,0%,1,0,0,1,4,2,4,72,95,0,1,3,0,2,2,4,7,3,2,5,2,1,3,0,,1,,7
603477,Cengiz Ünder,Midfielder,,,,90,,,,,36,0,1,1,92%,4,1,25%,2,1,0,2,2,4,3,39,54,0,1,1,2,1,1,2,3,0,0,2,0,0,1,0,,,,8.1
818893,Nicolo Zaniolo,Midfielder,,,,90,,,,,31,0,0,0,91%,1,1,0%,0,0,0,0,1,0,0,34,46,1,0,0,2,2,0,9,2,5,0,2,0,0,2,0,,,,5.5
794253,Justin Kluivert,Midfielder,,,,74,,,,,18,0,0,0,78%,3,1,33%,1,1,0,2,1,0,2,23,37,3,0,0,0,3,2,4,3,0,0,2,0,0,1,0,1,,,6.5
15403,Edin Dzeko,Attacker,,,,90,,,,,18,1,1,1,78%,6,0,50%,3,3,0,1,0,2,1,23,43,1,3,0,0,4,4,2,11,1,0,1,1,1,3,0,,,,9
601591,Jakub Jankto,Midfielder,,,,24,,,,,7,0,0,0,100%,1,0,0%,1,0,0,0,1,2,0,7,15,0,0,0,1,0,0,1,3,0,0,3,2,1,1,1,0,,,6.2
847357,Mehdi Leris,Midfielder,,,,24,,,,,8,0,0,0,80%,1,0,100%,0,1,0,0,4,1,0,10,23,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,,,6.3
543306,Federico Bonazzoli,Attacker,,,,14,,,,,8,0,0,0,80%,1,0,0%,1,0,0,0,0,2,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6
602845,Emil Audero,Keeper,0,5,0,90,0,7,5,4,18,,,,,0,0,0%,0,0,0,1,0,0,5,22,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,5.8
198099,Bartosz Bereszynski,Defender,,,,90,,,,,48,0,0,0,84%,1,1,0%,0,0,0,0,2,0,1,57,80,2,2,0,0,5,3,7,8,3,2,8,2,1,1,0,,,,6.1
301456,Jeison Murillo,Defender,,,,90,,,,,44,0,0,0,98%,0,0,0%,0,0,0,5,0,1,6,45,65,4,4,7,0,1,1,6,12,1,0,4,6,3,1,0,,,,6.5
440369,Omar Colley,Defender,,,,90,,,,,44,0,0,0,86%,0,0,0%,0,0,0,3,0,0,6,51,53,2,1,0,0,0,0,2,2,0,0,8,1,1,0,0,,,,5.3
281760,Nicola Murru,Defender,,,,90,,,,,42,0,0,0,88%,0,0,0%,0,0,0,0,1,2,1,48,65,4,1,4,1,0,0,9,1,2,0,6,0,0,0,0,,1,,5
748405,Ronaldo Vieira,Midfielder,,,,90,,,,,43,0,0,0,83%,2,0,50%,1,1,0,1,0,1,3,52,65,2,1,0,4,0,0,8,4,1,1,3,1,0,2,0,,,,5.7
71768,Albin Ekdal,Midfielder,,,,90,,,,,47,0,0,0,90%,0,0,0%,0,0,0,2,0,3,4,52,63,2,1,1,2,1,1,5,4,1,1,4,0,0,2,0,,1,,6.6
361403,Karol Linetty,Midfielder,,,,66,,,,,19,0,0,0,76%,1,0,100%,0,1,0,1,0,0,1,25,37,1,0,1,1,2,1,3,5,0,0,5,3,2,1,0,1,,,6.5
172899,Manolo Gabbiadini,Attacker,,,,76,,,,,23,0,0,0,79%,4,0,75%,1,3,0,0,3,0,1,29,50,2,1,2,1,2,0,9,4,4,0,3,0,0,3,0,1,,,6
39540,Fabio Quagliarella,Attacker,,,,90,,,,,14,0,0,0,88%,5,2,40%,1,2,0,0,1,0,0,16,33,0,2,1,1,2,1,2,3,0,1,1,0,0,0,0,,,,6.4
252650,Gianluca Caprari,Attacker,,,,66,,,,,15,0,0,0,63%,0,0,0%,0,0,0,1,4,2,3,24,42,1,0,0,7,2,1,9,4,0,1,2,2,2,1,0,1,,,5.4
144999,Nenad Tomovic,Defender,,,,19,,,,,7,0,0,0,78%,1,0,0%,1,0,0,0,2,0,1,9,20,1,0,2,0,0,0,2,1,1,0,1,0,0,1,1,0,,,5.7
585905,Alessandro Murgia,Attacker,,,,25,,,,,9,0,0,0,82%,0,0,0%,0,0,0,0,1,0,1,11,17,0,1,1,0,0,0,0,3,0,0,1,2,1,0,1,0,,,6
27657,Sergio Floccari,Attacker,,,,12,,,,,5,0,0,0,83%,1,0,0%,1,0,0,0,0,0,0,6,9,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,,,5.4
150747,Etrit Berisha,Keeper,0,8,3,90,0,11,7,5,20,,,,,0,0,0%,0,0,0,6,0,0,18,32,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,,,6.5
491786,Francesco Vicari,Defender,,,,90,,,,,40,0,0,0,91%,0,0,0%,0,0,0,1,0,1,3,44,60,1,2,6,0,1,0,4,4,1,3,13,1,0,1,0,,,,5.9
151050,Thiago Cionek,Defender,,,,90,,,,,32,0,0,0,70%,0,0,0%,0,0,0,0,1,0,6,46,74,5,1,6,1,0,0,9,4,4,2,6,0,0,3,0,,1,,5.1
27719,Felipe,Defender,,,,90,,,,,26,0,0,0,76%,0,0,0%,0,0,0,2,1,1,4,34,46,2,2,3,0,0,0,6,4,3,0,3,2,0,0,0,,,,5.3
182836,Marco D'Alessandro,Midfielder,,,,71,,,,,2,0,0,0,22%,0,0,0%,0,0,0,0,1,1,1,9,22,3,0,2,0,1,0,4,2,0,1,1,2,2,0,0,1,,,6.3
210932,Jasmin Kurtic,Midfielder,,,,90,,,,,16,0,1,0,70%,1,0,0%,1,0,0,0,6,1,1,23,44,2,2,2,0,2,1,4,8,1,0,2,3,1,2,0,,,,6.8
244809,Mattia Valoti,Midfielder,,,,65,,,,,11,0,0,0,50%,1,0,100%,0,1,0,1,1,0,4,22,36,4,2,1,0,2,2,7,8,2,2,6,1,0,3,0,1,1,,6.8
27685,Simone Missiroli,Midfielder,,,,90,,,,,33,0,0,0,83%,0,0,0%,0,0,0,1,0,1,3,40,48,2,4,2,0,1,1,3,7,0,0,4,1,0,1,0,,,,6.8
768331,Igor,Defender,,,,78,,,,,13,1,1,0,68%,1,0,0%,1,0,0,0,0,1,2,19,36,1,2,1,2,5,4,4,7,0,1,4,1,0,0,0,1,,,7.3
413160,Andrea Petagna,Attacker,,,,90,,,,,18,1,1,1,64%,2,0,50%,1,1,0,2,0,1,3,28,37,6,4,1,2,1,0,11,4,1,0,2,0,0,0,0,,,,7.4
438507,Federico Di Francesco,Attacker,,,,90,,,,,8,0,1,1,80%,2,0,50%,1,1,0,1,2,0,1,10,28,1,1,1,3,3,1,7,5,0,0,3,1,0,3,0,,,,6.9
303155,Koffi Djidji,Defender,,,,22,,,,,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,7,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,0,,,6.3
682548,Ola Aina,Defender,,,,45,,,,,8,0,0,0,80%,0,0,0%,0,0,0,2,0,0,2,10,20,0,1,1,0,2,1,1,3,0,0,2,1,1,0,1,0,,,6.6
279477,Soualiho Meité,Midfielder,,,,10,,,,,3,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,3,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,,,6.3
27659,Salvatore Sirigu,Keeper,0,7,0,90,0,9,4,1,14,,,,,0,0,0%,0,0,0,10,0,0,17,22,34,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,,1,,7.9
521902,Kevin Bonifazi,Defender,,,,68,,,,,20,0,0,0,83%,1,1,0%,0,0,0,3,0,0,4,24,35,0,1,4,0,0,0,0,5,0,0,2,4,4,0,0,1,,,7.4
301023,Armando Izzo,Defender,,,,90,,,,,11,0,0,0,46%,0,0,0%,0,0,0,2,0,0,5,24,38,1,2,4,1,1,1,5,5,1,2,4,1,0,1,0,,,,6.8
25587,Lorenzo De Silvestri,Midfielder,,,,90,,,,,8,0,0,0,40%,2,0,50%,1,1,0,2,3,1,5,20,47,0,7,2,1,1,0,3,8,1,0,3,0,0,1,0,,,,7
195413,Daniele Baselli,Midfielder,,,,80,,,,,17,0,0,0,65%,0,0,0%,0,0,0,4,5,0,8,26,53,0,0,0,3,1,1,5,7,1,4,6,6,1,0,0,1,,,7
52243,Tomas Rincon,Midfielder,,,,90,,,,,19,0,0,0,83%,0,0,0%,0,0,0,1,0,1,2,23,45,0,1,3,0,1,1,10,9,5,1,10,5,2,2,0,,,,7.1
556972,Sasa Lukic,Midfielder,,,,90,,,,,17,1,0,0,63%,0,0,0%,0,0,0,0,2,1,0,27,40,2,5,0,0,1,1,4,10,2,2,8,2,2,2,0,,,,8
46297,Cristian Daniel Ansaldi,Defender,,,,45,,,,,13,1,3,0,68%,0,0,0%,0,0,0,3,5,3,5,19,36,1,0,0,0,1,1,2,2,1,1,2,1,0,0,0,1,1,,7.8
166595,Simone Zaza,Attacker,,,,90,,,,,9,0,1,1,75%,3,0,33%,2,1,0,2,2,0,3,12,36,5,3,0,1,1,1,11,9,5,1,4,2,2,3,0,,1,,7.7
309726,Andrea Belotti,Attacker,,,,90,,,,,10,0,0,1,63%,4,1,50%,1,2,0,1,0,3,1,16,41,4,3,0,3,6,3,14,9,4,0,4,1,0,2,0,,,,7.6
520670,Ken Sema,Midfielder,,,,9,,,,,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,
324578,Rodrigo De Paul,Midfielder,,,,19,,,,,3,1,0,0,100%,0,0,0%,0,0,0,0,3,1,0,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,,6.9
196236,Ilija Nestorovski,Attacker,,,,19,,,,,6,0,0,0,86%,0,0,0%,0,0,0,1,0,0,1,7,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,,6
389050,Juan Musso,Keeper,0,0,0,90,0,0,0,5,17,,,,,0,0,0%,0,0,0,14,0,0,21,24,30,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,,,6.9
844504,Rodrigo Becao,Defender,,,,90,,,,,35,0,0,1,90%,1,0,100%,0,1,0,1,1,0,2,39,57,4,4,3,0,0,0,7,8,3,4,3,1,1,3,0,,,,8.2
